customer_id,last_order,frequency,monetary,avg_order_value,avg_delivery_days,recency,R_score,F_score,M_score,rfm_score,cluster,segment,repurchase,future_revenue_90d,region,customer_type,repurchase_probability,predicted_90d_revenue
10853,2025-12-28,7,2715.8,387.9714285714286,6.571428571428571,4,5,5,5,15,2,High Value,1,1599.78,West,New,0.996,1598.94
10854,2025-10-28,4,198.60999999999999,49.652499999999996,4.25,65,3,2,1,6,3,New/Occasional,0,119.74,West,Returning,0.324,145.09
10855,2025-07-11,7,2457.5,351.07142857142856,3.7142857142857144,174,1,5,5,11,2,High Value,1,1362.98,North,Returning,0.844,1369.34
10856,2025-07-01,3,1009.41,336.46999999999997,4.0,184,1,1,3,5,1,At Risk,0,419.56,South,Returning,0.016,435.33
10857,2025-12-04,6,1751.65,291.94166666666666,3.6666666666666665,28,4,4,4,12,0,Regular,1,1045.2,West,Returning,1.0,1047.97
10858,2025-12-17,5,2911.55,582.3100000000001,6.4,15,5,3,5,13,2,High Value,1,1709.16,West,Returning,0.996,1719.91
10859,2025-10-03,7,1361.66,194.52285714285716,3.5714285714285716,90,2,5,4,11,0,Regular,1,796.75,South,Returning,0.948,801.63
10860,2025-12-17,8,3556.3100000000004,444.53875000000005,4.0,15,5,5,5,15,2,High Value,1,2124.5,South,New,0.984,2130.18
10861,2025-12-19,6,2473.45,412.2416666666666,4.5,13,5,4,5,14,2,High Value,1,1483.56,West,Returning,0.996,1480.4
10862,2025-08-09,5,841.35,168.27,4.0,145,1,3,2,6,1,At Risk,0,424.66,West,New,0.072,437.74
10863,2025-08-28,2,390.82,195.41,3.5,126,1,1,1,3,1,At Risk,0,140.79,West,Returning,0.016,159.68
10864,2025-10-25,3,1014.29,338.09666666666664,5.333333333333333,68,2,1,3,6,3,New/Occasional,1,625.39,East,Returning,0.98,607.41
10865,2025-10-28,5,882.0899999999999,176.41799999999998,5.4,65,3,3,2,8,0,Regular,1,560.09,North,Returning,0.9,553.82
10866,2025-12-21,11,3955.34,359.5763636363636,4.636363636363637,11,5,5,5,15,2,High Value,1,2402.19,West,Returning,0.892,2385.17
10867,2025-09-16,5,1837.87,367.57399999999996,4.6,107,2,3,4,9,0,Regular,1,1036.45,West,New,0.972,1049.11
10868,2025-12-29,7,2711.96,387.42285714285714,3.857142857142857,3,5,5,5,15,2,High Value,1,1613.12,West,Returning,1.0,1609.77
10869,2025-08-11,4,1027.81,256.9525,6.0,143,1,2,3,6,1,At Risk,0,518.84,North,Returning,0.096,533.07
10870,2025-11-07,4,859.17,214.7925,5.25,55,3,2,2,7,3,New/Occasional,1,441.02,North,Returning,0.976,495.47
10871,2025-09-04,3,1615.19,538.3966666666666,5.333333333333333,119,1,1,4,6,3,New/Occasional,0,842.98,West,Returning,0.32,862.01
10872,2025-08-28,5,1883.93,376.786,4.0,126,1,3,4,8,0,Regular,1,1021.07,North,New,0.944,1043.45
10873,2025-08-21,2,544.96,272.48,6.5,133,1,1,2,4,1,At Risk,0,265.23,West,New,0.052,255.59
10874,2025-08-31,4,378.40999999999997,94.60249999999999,6.25,123,1,2,1,4,3,New/Occasional,0,178.32,South,New,0.064,176.71
10875,2025-12-02,6,1802.21,300.36833333333334,3.5,30,4,4,4,12,0,Regular,1,1129.72,East,Returning,0.988,1115.55
10876,2025-11-28,8,2369.99,296.24875,4.625,34,4,5,5,14,2,High Value,1,1437.8,West,New,1.0,1452.26
10877,2025-09-05,7,1500.82,214.40285714285713,4.571428571428571,118,2,5,4,11,0,Regular,1,880.45,South,Returning,1.0,878.91
10878,2025-12-06,4,670.15,167.5375,5.75,26,4,2,2,8,3,New/Occasional,1,446.09,South,Returning,0.992,441.14
10879,2025-10-20,6,3049.5099999999998,508.2516666666666,4.5,73,2,4,5,11,2,High Value,1,1774.02,East,New,0.932,1782.77
10880,2025-12-06,4,537.9,134.475,4.75,26,4,2,2,8,3,New/Occasional,1,416.66,East,Returning,0.992,403.24
10881,2025-11-13,4,1567.54,391.885,6.0,49,3,2,4,9,0,Regular,1,885.5,South,Returning,0.972,910.23
10882,2025-08-01,2,348.48,174.24,5.0,153,1,1,1,3,1,At Risk,0,181.54,East,New,0.02,149.18
10883,2025-10-27,5,1125.77,225.154,5.0,66,3,3,3,9,0,Regular,1,649.79,West,New,0.936,661.96
10884,2025-10-18,5,2828.78,565.7560000000001,4.4,75,2,3,5,10,2,High Value,0,1601.88,South,New,0.968,1620.79
10885,2025-11-15,2,156.76999999999998,78.38499999999999,3.0,47,3,1,1,5,3,New/Occasional,1,91.41,North,New,0.944,111.47
10886,2025-12-22,3,268.22,89.40666666666668,4.333333333333333,10,5,1,1,7,3,New/Occasional,1,275.29,South,Returning,0.988,240.2
10887,2025-10-28,5,600.98,120.196,2.8,65,3,3,2,8,3,New/Occasional,0,354.91,South,Returning,0.92,374.6
10888,2025-12-13,6,593.3100000000001,98.885,5.666666666666667,19,4,4,2,10,0,Regular,1,472.33,North,New,0.98,450.62
10889,2025-11-09,8,2717.6800000000003,339.71000000000004,4.75,53,3,5,5,13,2,High Value,1,1543.73,North,Returning,0.98,1567.01
10890,2025-12-29,3,764.4200000000001,254.8066666666667,4.0,3,5,1,2,8,3,New/Occasional,1,530.22,East,New,0.808,528.91
10891,2025-08-18,3,1733.62,577.8733333333333,4.0,136,1,2,4,7,1,At Risk,0,908.4,South,Returning,0.632,926.74
10892,2025-08-19,2,1169.4799999999998,584.7399999999999,5.5,135,1,1,3,5,1,At Risk,1,574.61,West,Returning,0.74,585.37
10893,2025-12-17,7,1229.97,175.71,3.857142857142857,15,5,5,3,13,0,Regular,1,794.77,South,Returning,0.74,826.4
10894,2025-09-14,4,435.28,108.82,4.75,109,2,2,1,5,3,New/Occasional,1,240.97,North,New,0.9,238.83
10895,2025-11-05,2,1404.07,702.035,4.5,57,3,1,4,8,3,New/Occasional,1,774.51,West,Returning,0.932,788.8
10896,2025-10-12,5,1653.72,330.744,5.0,81,2,3,4,9,0,Regular,1,904.46,West,Returning,1.0,917.98
10897,2025-09-23,4,1950.21,487.5525,5.5,100,2,2,4,8,0,Regular,1,1057.15,South,New,0.832,1069.22
10898,2025-10-25,4,228.25,57.0625,4.25,68,2,2,1,5,3,New/Occasional,1,194.28,North,New,0.92,177.22
10899,2025-12-11,6,771.31,128.55166666666665,6.666666666666667,21,4,4,2,10,0,Regular,0,529.23,North,New,0.924,543.95
10900,2025-12-19,6,1804.68,300.78000000000003,5.0,13,5,4,4,13,0,Regular,1,1091.2,South,Returning,0.944,1110.61
10901,2025-12-12,5,203.05,40.61,4.4,20,4,3,1,8,3,New/Occasional,1,215.31,South,Returning,0.916,210.4
10902,2025-12-29,5,686.83,137.366,4.2,3,5,3,2,10,3,New/Occasional,1,512.16,South,Returning,0.992,486.24
10903,2025-12-22,2,868.75,434.375,5.0,10,5,1,2,8,3,New/Occasional,1,557.57,North,Returning,0.956,571.6
10904,2025-08-17,4,587.22,146.805,4.5,137,1,2,2,5,1,At Risk,1,313.5,South,Returning,0.764,291.18
10905,2025-10-30,8,2466.79,308.34875,3.125,63,3,5,5,13,2,High Value,1,1516.35,West,Returning,0.968,1499.37
10906,2025-11-12,6,1066.93,177.8216666666667,3.3333333333333335,50,3,4,3,10,0,Regular,1,681.53,East,New,0.984,678.93
10907,2025-12-06,4,386.23,96.5575,3.25,26,4,2,1,7,3,New/Occasional,1,282.76,South,Returning,1.0,288.17
10908,2025-11-10,9,3138.12,348.68,4.333333333333333,52,3,5,5,13,2,High Value,1,1901.74,North,New,0.98,1889.09
10909,2025-10-20,3,1157.58,385.85999999999996,4.0,73,2,2,3,7,3,New/Occasional,1,630.17,South,New,0.972,660.68
10910,2025-12-20,6,4778.97,796.495,5.0,12,5,4,5,14,2,High Value,1,2741.49,South,Returning,0.976,2640.73
10911,2025-10-03,6,1082.77,180.46166666666667,5.166666666666667,90,2,4,3,9,0,Regular,1,596.77,West,Returning,0.912,619.15
10912,2025-12-20,9,1626.7,180.74444444444444,6.111111111111111,12,5,5,4,14,2,High Value,1,1139.37,West,Returning,0.988,1033.17
10913,2025-11-08,10,1626.33,162.63299999999998,4.4,54,3,5,4,12,2,High Value,1,1128.87,West,Returning,0.996,1075.54
10914,2025-12-31,6,2601.94,433.6566666666667,4.833333333333333,1,5,4,5,14,2,High Value,1,1562.04,West,Returning,0.932,1556.12
10915,2025-10-19,4,1186.58,296.645,5.25,74,2,2,3,7,3,New/Occasional,1,714.74,West,Returning,0.992,699.1
10916,2025-12-24,5,686.66,137.332,4.8,8,5,3,2,10,3,New/Occasional,1,514.95,West,New,0.996,481.86
10917,2025-12-14,8,2449.26,306.1575,4.5,18,4,5,5,14,2,High Value,1,1511.52,North,New,0.996,1501.79
10918,2025-11-03,1,17.44,17.44,3.0,59,3,1,1,5,3,New/Occasional,1,47.03,North,Returning,0.788,41.97
10919,2025-12-20,6,2795.2,465.8666666666666,2.1666666666666665,12,5,4,5,14,2,High Value,1,1620.29,South,New,0.752,1649.4
10920,2025-08-17,5,488.04999999999995,97.60999999999999,4.0,137,1,3,1,5,1,At Risk,1,258.66,East,Returning,0.74,247.39
10921,2025-11-24,3,329.35,109.78333333333335,4.0,38,4,2,1,7,3,New/Occasional,1,157.9,North,New,0.984,185.7
10922,2025-12-16,3,411.1,137.03333333333333,4.0,16,4,2,1,7,3,New/Occasional,1,260.32,West,New,0.988,281.47
10923,2025-10-08,3,441.21,147.07,4.0,85,2,2,1,5,3,New/Occasional,0,193.27,East,Returning,0.88,213.09
10924,2025-01-30,1,12.8,12.8,8.0,336,1,1,1,3,1,At Risk,0,0.0,East,New,0.072,0.25
10925,2025-09-12,7,1466.28,209.46857142857144,4.428571428571429,111,2,5,4,11,0,Regular,1,845.21,North,Returning,1.0,853.26
10926,2025-10-29,3,1532.97,510.99,4.666666666666667,64,3,2,4,9,3,New/Occasional,1,882.3,South,Returning,0.98,883.33
10927,2025-11-14,4,277.66999999999996,69.41749999999999,4.75,48,3,2,1,6,3,New/Occasional,1,188.23,North,New,0.972,198.26
10928,2025-11-18,7,2723.25,389.0357142857143,3.5714285714285716,44,3,5,5,13,2,High Value,1,1595.11,West,Returning,0.996,1592.57
10929,2025-11-23,6,1069.59,178.265,5.0,39,3,4,3,10,0,Regular,1,665.46,East,Returning,0.988,679.05
10930,2025-03-29,3,265.51,88.50333333333333,3.6666666666666665,278,1,2,1,4,1,At Risk,0,0.0,West,Returning,0.004,12.33
10931,2025-12-06,7,1045.16,149.30857142857144,4.714285714285714,26,4,5,3,12,0,Regular,1,686.28,South,Returning,0.956,712.2
10932,2025-12-13,4,1947.4099999999999,486.85249999999996,3.5,19,4,2,4,10,0,Regular,1,1120.75,South,Returning,1.0,1151.84
10933,2025-10-12,8,1249.4,156.175,3.75,81,2,5,3,10,0,Regular,1,820.9,South,Returning,0.764,798.53
10934,2025-07-10,2,202.92000000000002,101.46000000000001,4.5,175,1,1,1,3,1,At Risk,0,0.0,West,New,0.008,49.38
10935,2025-11-05,4,418.5,104.625,3.5,57,3,2,1,6,3,New/Occasional,1,236.36,West,Returning,0.992,269.99
10936,2025-10-02,9,1050.17,116.68555555555557,5.333333333333333,91,2,5,3,10,0,Regular,1,713.59,North,Returning,0.896,680.46
10937,2025-11-03,4,489.88000000000005,122.47000000000001,3.75,59,3,2,1,6,3,New/Occasional,1,259.4,West,Returning,0.968,289.27
10938,2025-08-25,4,1467.53,366.8825,4.0,129,1,2,4,7,1,At Risk,1,836.07,North,Returning,0.608,816.96
10939,2025-12-11,7,2518.83,359.8328571428571,4.714285714285714,21,4,5,5,14,2,High Value,1,1486.55,West,Returning,0.992,1494.68
10940,2025-11-12,6,716.81,119.46833333333332,4.833333333333333,50,3,4,2,9,0,Regular,1,490.05,North,Returning,0.924,475.94
10941,2025-05-22,2,166.63,83.315,2.5,224,1,1,1,3,1,At Risk,0,0.0,South,Returning,0.016,3.07
10942,2025-08-16,2,421.0,210.5,5.5,138,1,1,1,3,1,At Risk,0,173.8,West,New,0.032,187.77
10943,2025-05-10,1,43.93,43.93,6.0,236,1,1,1,3,1,At Risk,0,0.0,North,New,0.008,1.04
10944,2025-12-19,5,2078.0099999999998,415.602,2.8,13,5,3,5,13,0,Regular,1,1216.82,South,Returning,0.948,1219.42
10945,2025-12-26,3,469.56,156.52,4.333333333333333,6,5,2,1,8,3,New/Occasional,1,280.73,South,Returning,0.972,305.93
10946,2025-08-17,4,280.03999999999996,70.00999999999999,4.5,137,1,2,1,4,1,At Risk,0,113.8,South,Returning,0.052,114.79
10947,2025-05-29,2,70.81,35.405,4.0,217,1,1,1,3,1,At Risk,0,0.0,East,New,0.004,0.78
10948,2025-08-31,2,713.31,356.655,5.5,123,1,1,2,4,1,At Risk,1,371.22,West,Returning,0.672,335.62
10949,2025-11-23,4,1381.99,345.4975,5.25,39,3,2,4,9,0,Regular,1,801.84,West,Returning,0.996,814.42
10950,2025-04-20,2,136.93,68.465,4.5,256,1,1,1,3,1,At Risk,0,0.0,South,Returning,0.008,0.03
10951,2025-11-24,3,360.64,120.21333333333332,3.3333333333333335,38,4,2,1,7,3,New/Occasional,1,242.05,South,Returning,0.996,236.09
10952,2025-12-21,6,2996.1,499.34999999999997,4.333333333333333,11,5,4,5,14,2,High Value,1,1776.0,South,Returning,0.948,1734.29
10953,2025-12-25,11,2705.94,245.99454545454546,4.090909090909091,7,5,5,5,15,2,High Value,1,1709.85,South,Returning,0.88,1607.49
10954,2025-12-31,6,818.54,136.42333333333332,4.833333333333333,1,5,4,2,11,0,Regular,1,572.11,North,Returning,0.988,582.42
10955,2025-12-05,8,2007.48,250.935,4.125,27,4,5,5,14,2,High Value,1,1241.02,West,Returning,0.992,1227.03
10956,2025-09-27,8,1973.54,246.6925,3.625,96,2,5,5,12,2,High Value,1,1162.99,West,Returning,0.976,1158.88
10957,2025-10-07,7,1887.8600000000001,269.69428571428574,3.4285714285714284,86,2,5,4,11,0,Regular,1,1032.39,West,Returning,1.0,1106.36
10958,2025-08-27,4,371.98,92.995,4.25,127,1,2,1,4,3,New/Occasional,0,178.09,South,New,0.048,175.53
10959,2025-10-31,5,1911.1,382.21999999999997,4.4,62,3,3,4,10,0,Regular,1,1142.68,South,New,0.988,1143.89
10960,2025-11-16,4,1978.9,494.725,3.75,46,3,2,5,10,0,Regular,1,1197.76,South,Returning,0.996,1174.14
10961,2025-12-30,4,123.30000000000001,30.825000000000003,3.75,2,5,2,1,8,3,New/Occasional,1,209.19,South,Returning,0.948,132.67
10962,2025-02-15,1,362.94,362.94,4.0,320,1,1,1,3,1,At Risk,0,0.0,South,Returning,0.016,11.37
10963,2025-12-25,4,1074.43,268.6075,4.75,7,5,2,3,10,3,New/Occasional,1,645.03,North,New,0.972,676.65
10964,2025-11-06,5,1439.0099999999998,287.80199999999996,5.8,56,3,3,4,10,0,Regular,1,841.89,North,Returning,0.968,859.6
10965,2025-06-12,6,1141.77,190.295,4.333333333333333,203,1,4,3,8,1,At Risk,0,556.61,West,New,0.076,541.82
10966,2025-05-27,2,2146.3,1073.15,3.5,219,1,1,5,7,1,At Risk,1,1000.05,South,Returning,0.768,1046.73
10967,2025-12-27,2,139.76,69.88,5.5,5,5,1,1,7,3,New/Occasional,1,105.4,West,Returning,0.976,116.96
10968,2025-08-29,5,1004.6800000000001,200.936,4.0,125,1,3,3,7,0,Regular,1,534.56,North,Returning,0.192,534.62
10969,2025-07-28,5,634.33,126.86600000000001,4.2,157,1,3,2,6,1,At Risk,1,278.76,East,Returning,0.744,309.52
10970,2025-12-18,2,131.98000000000002,65.99000000000001,4.5,14,5,1,1,7,3,New/Occasional,1,158.64,North,New,0.98,137.23
10971,2025-09-27,3,1733.63,577.8766666666667,5.333333333333333,96,2,2,4,8,3,New/Occasional,1,972.41,South,Returning,0.964,968.5
10972,2025-11-20,3,510.36,170.12,4.0,42,3,2,2,7,3,New/Occasional,1,325.18,North,Returning,0.98,331.01
10973,2025-12-26,11,1787.43,162.49363636363637,5.090909090909091,6,5,5,4,14,2,High Value,1,1219.05,North,Returning,0.972,1197.53
10974,2025-09-17,4,463.76,115.94,5.5,106,2,2,1,5,3,New/Occasional,1,272.37,West,Returning,0.892,239.33
10975,2025-08-11,5,376.55,75.31,4.2,143,1,3,1,5,1,At Risk,0,172.73,South,Returning,0.052,181.61
10976,2025-12-28,7,1770.99,252.99857142857144,5.142857142857143,4,5,5,4,14,0,Regular,1,1189.41,East,New,1.0,1160.08
10977,2025-07-01,2,1542.15,771.075,5.0,184,1,1,4,6,1,At Risk,0,721.68,South,New,0.712,785.74
10978,2025-12-25,9,2648.6,294.2888888888889,3.7777777777777777,7,5,5,5,15,2,High Value,1,1584.05,South,New,0.884,1592.48
10979,2025-12-23,3,408.58,136.19333333333333,3.3333333333333335,9,5,2,1,8,3,New/Occasional,1,306.26,South,Returning,0.992,299.67
10980,2025-12-28,5,779.4300000000001,155.88600000000002,3.0,4,5,3,2,10,0,Regular,1,564.84,North,Returning,0.992,555.77
10981,2025-12-31,4,1501.25,375.3125,4.25,1,5,2,4,11,0,Regular,1,916.22,West,Returning,0.976,916.76
10982,2025-10-27,3,1235.86,411.9533333333333,4.0,66,3,2,3,8,3,New/Occasional,1,747.89,West,New,0.992,740.13
10983,2025-08-16,4,1310.85,327.7125,5.75,138,1,2,3,6,1,At Risk,0,705.09,West,New,0.188,707.8
10984,2025-11-20,8,1924.46,240.5575,4.875,42,3,5,4,12,2,High Value,1,1165.93,South,New,1.0,1182.88
10985,2025-12-21,7,1770.04,252.86285714285714,4.571428571428571,11,5,5,4,14,0,Regular,1,1098.84,North,Returning,1.0,1106.97
10986,2025-12-23,6,1137.66,189.61,6.333333333333333,9,5,4,3,12,0,Regular,1,760.82,West,Returning,0.828,745.07
10987,2025-04-22,2,134.78,67.39,3.0,254,1,1,1,3,1,At Risk,0,0.0,South,Returning,0.032,0.0
10988,2025-12-19,3,2355.0,785.0,5.0,13,5,2,5,12,0,Regular,1,1410.02,North,Returning,0.948,1413.27
10989,2025-12-21,10,3533.49,353.349,4.9,11,5,5,5,15,2,High Value,1,2172.74,South,New,0.98,2153.33
10990,2025-12-29,3,421.76,140.58666666666667,4.333333333333333,3,5,2,1,8,3,New/Occasional,1,258.4,West,Returning,0.992,280.32
10991,2025-04-04,4,981.85,245.4625,5.25,272,1,2,3,6,1,At Risk,0,391.31,East,Returning,0.04,396.07
10992,2025-11-12,10,2047.8,204.78,3.6,50,3,5,5,13,2,High Value,1,1247.79,West,Returning,1.0,1249.05
10993,2025-07-15,6,2361.8500000000004,393.6416666666667,4.0,170,1,4,5,10,0,Regular,1,1335.07,West,New,0.92,1343.98
10994,2025-10-11,6,336.73,56.12166666666667,4.166666666666667,82,2,4,1,7,0,Regular,1,215.33,North,Returning,0.936,250.66
10995,2025-07-25,3,1702.11,567.37,3.6666666666666665,160,1,2,4,7,1,At Risk,1,883.23,West,Returning,0.492,919.53
10996,2025-11-29,5,886.04,177.208,5.0,33,4,3,3,10,0,Regular,1,553.2,South,Returning,0.96,584.35
10997,2025-08-16,3,255.39,85.13,4.0,138,1,2,1,4,1,At Risk,0,31.01,East,Returning,0.04,62.95
10998,2025-11-07,7,2472.59,353.2271428571429,5.428571428571429,55,3,5,5,13,2,High Value,1,1422.49,North,New,0.988,1447.54
10999,2025-09-14,3,159.2,53.06666666666666,6.333333333333333,109,2,2,1,5,3,New/Occasional,1,64.73,West,Returning,0.756,59.17
11000,2025-10-10,5,845.84,169.168,4.4,83,2,3,2,7,0,Regular,0,530.41,South,Returning,0.284,521.34
11001,2025-09-25,4,1877.9599999999998,469.48999999999995,4.75,98,2,2,4,8,0,Regular,1,1065.26,North,New,0.86,1064.76
11002,2025-11-28,9,3938.66,437.62888888888887,5.0,34,4,5,5,14,2,High Value,1,2281.09,South,Returning,0.956,2313.1
11003,2025-12-09,5,208.62,41.724000000000004,6.2,23,4,3,1,8,3,New/Occasional,1,225.01,North,Returning,0.944,214.12
11004,2025-05-22,5,1266.48,253.296,4.4,224,1,3,3,7,1,At Risk,0,648.21,North,Returning,0.064,680.79
11005,2025-08-07,5,1161.52,232.304,6.6,147,1,3,3,7,1,At Risk,1,644.48,East,New,0.76,633.08
11006,2025-12-18,5,829.12,165.824,5.4,14,5,3,2,10,0,Regular,1,550.76,South,New,0.992,560.03
11007,2025-12-27,7,691.6999999999999,98.8142857142857,4.857142857142857,5,5,5,2,12,0,Regular,1,533.62,West,Returning,0.996,515.58
11008,2025-11-07,4,312.57,78.1425,5.0,55,3,2,1,6,3,New/Occasional,1,229.75,South,Returning,1.0,211.53
11009,2025-11-21,5,2044.51,408.902,4.2,41,3,3,5,11,0,Regular,1,1256.48,West,Returning,1.0,1229.62
11010,2025-12-15,3,2426.14,808.7133333333333,5.333333333333333,17,4,2,5,11,0,Regular,1,1462.62,South,Returning,1.0,1438.22
11011,2025-12-15,5,831.76,166.352,5.6,17,4,3,2,9,0,Regular,1,584.74,East,Returning,0.984,569.42
11012,2025-11-22,6,1033.2,172.20000000000002,5.5,40,3,4,3,10,0,Regular,1,672.13,East,Returning,0.912,669.18
11013,2025-11-14,8,2735.14,341.8925,3.75,48,3,5,5,13,2,High Value,1,1634.04,South,New,1.0,1634.36
11014,2025-09-01,8,2936.42,367.0525,4.75,122,1,5,5,11,2,High Value,1,1681.77,West,New,0.98,1680.98
11015,2025-11-20,3,177.12,59.04,7.0,42,3,2,1,6,3,New/Occasional,1,150.8,South,New,0.884,151.74
11016,2025-12-04,5,710.66,142.132,5.4,28,4,3,2,9,3,New/Occasional,1,467.59,North,Returning,0.976,463.79
11017,2025-12-29,12,2105.44,175.45333333333335,5.416666666666667,3,5,5,5,15,2,High Value,1,1470.18,East,New,0.948,1347.84
11018,2025-06-03,5,904.85,180.97,4.2,212,1,3,3,7,1,At Risk,0,399.15,West,New,0.064,415.33
11019,2025-12-09,5,856.97,171.394,3.4,23,4,3,2,9,0,Regular,1,615.98,North,Returning,0.936,590.64
11020,2025-06-22,4,125.50999999999999,31.377499999999998,4.25,193,1,2,1,4,1,At Risk,0,0.0,South,New,0.052,14.28
11021,2025-06-15,4,1357.0900000000001,339.27250000000004,3.25,200,1,2,4,7,1,At Risk,0,658.76,West,New,0.352,664.35
11022,2025-12-24,10,2481.2599999999998,248.12599999999998,5.2,8,5,5,5,15,2,High Value,1,1555.63,West,Returning,0.972,1555.06
11023,2025-12-29,7,1563.3400000000001,223.33428571428573,3.5714285714285716,3,5,5,4,14,0,Regular,1,1021.14,West,Returning,0.992,1005.57
11024,2025-10-10,3,1226.05,408.68333333333334,5.666666666666667,83,2,2,3,7,3,New/Occasional,1,670.88,South,Returning,0.972,687.03
11025,2025-12-25,7,1701.0900000000001,243.01285714285717,3.857142857142857,7,5,5,4,14,0,Regular,1,1133.81,East,Returning,0.996,1111.15
11026,2025-12-05,5,1122.27,224.454,5.0,27,4,3,3,10,0,Regular,0,704.47,South,New,0.42,696.13
11027,2025-11-24,4,871.47,217.8675,4.75,38,4,2,2,8,3,New/Occasional,1,511.08,West,Returning,0.996,554.09
11028,2025-10-20,6,2660.12,443.3533333333333,5.666666666666667,73,2,4,5,11,2,High Value,0,1501.56,South,Returning,0.26,1523.66
11029,2025-10-06,5,1098.53,219.706,2.8,87,2,3,3,8,0,Regular,1,629.34,West,Returning,0.884,637.34
11030,2025-12-20,6,810.79,135.13166666666666,3.1666666666666665,12,5,4,2,11,0,Regular,1,598.49,South,Returning,1.0,579.99
11031,2025-11-01,4,263.38,65.845,4.25,61,3,2,1,6,3,New/Occasional,1,223.65,East,Returning,0.976,199.52
11032,2025-11-05,5,1283.85,256.77,4.8,57,3,3,3,9,0,Regular,1,732.74,East,Returning,1.0,767.19
11033,2025-12-24,7,1849.5900000000001,264.2271428571429,4.714285714285714,8,5,5,4,14,0,Regular,1,1138.07,South,Returning,0.992,1136.74
11034,2025-08-19,5,2999.27,599.854,5.6,135,1,3,5,9,2,High Value,1,1610.8,West,New,0.94,1652.38
11035,2025-11-04,4,534.43,133.6075,4.0,58,3,2,2,7,3,New/Occasional,1,333.75,South,Returning,1.0,337.25
11036,2025-09-25,8,2675.9,334.4875,5.25,98,2,5,5,12,2,High Value,1,1591.21,East,Returning,0.96,1573.82
11037,2025-10-05,6,2071.06,345.1766666666667,4.5,88,2,4,5,11,0,Regular,1,1203.88,South,Returning,0.996,1205.66
11038,2025-12-13,7,777.76,111.10857142857142,6.142857142857143,19,4,5,2,11,0,Regular,1,585.92,South,Returning,0.976,568.63
11039,2025-12-16,4,895.2,223.8,5.25,16,4,2,3,9,3,New/Occasional,1,606.1,South,New,0.916,588.88
11040,2025-10-29,10,1320.43,132.043,4.8,64,3,5,3,11,2,High Value,1,858.1,North,Returning,0.976,815.69
11041,2025-12-07,6,1973.99,328.99833333333333,4.0,25,4,4,5,13,0,Regular,1,1156.36,North,Returning,0.996,1184.85
11042,2025-11-14,11,2733.54,248.50363636363636,4.454545454545454,48,3,5,5,13,2,High Value,1,1667.69,East,Returning,0.976,1669.85
11043,2025-10-20,4,827.15,206.7875,4.25,73,2,2,2,6,3,New/Occasional,1,519.98,East,New,0.96,484.83
11044,2025-11-06,4,1287.49,321.8725,4.5,56,3,2,3,8,3,New/Occasional,1,780.82,East,New,0.988,766.76
11045,2025-09-14,5,1663.35,332.66999999999996,4.4,109,2,3,4,9,0,Regular,1,939.51,North,Returning,0.988,920.77
11046,2025-12-29,12,991.73,82.64416666666666,4.75,3,5,5,3,13,2,High Value,1,821.96,South,Returning,0.972,795.26
11047,2025-04-25,2,82.21000000000001,41.105000000000004,5.0,251,1,1,1,3,1,At Risk,0,0.0,North,Returning,0.012,0.03
11048,2025-10-20,9,2173.5,241.5,4.444444444444445,73,2,5,5,12,2,High Value,0,1310.11,West,New,0.4,1316.0
11049,2025-12-24,4,1413.24,353.31,5.5,8,5,2,4,11,0,Regular,1,817.17,West,New,0.988,841.55
11050,2025-12-20,5,596.71,119.34200000000001,5.6,12,5,3,2,10,3,New/Occasional,1,481.89,South,New,0.984,459.29
11051,2025-12-23,3,512.44,170.81333333333336,5.333333333333333,9,5,2,2,9,3,New/Occasional,1,354.38,East,Returning,0.884,361.43
11052,2025-11-28,3,730.36,243.45333333333335,5.333333333333333,34,4,2,2,8,3,New/Occasional,1,439.3,North,Returning,0.884,449.09
11053,2025-12-22,12,2379.04,198.25333333333333,5.833333333333333,10,5,5,5,15,2,High Value,1,1541.88,South,Returning,0.952,1527.1
11054,2025-12-27,8,945.94,118.2425,4.125,5,5,5,3,13,0,Regular,1,742.22,North,Returning,0.924,716.18
11055,2025-09-28,6,2442.78,407.13000000000005,4.666666666666667,95,2,4,5,11,2,High Value,1,1430.77,South,New,0.976,1415.06
11056,2025-07-21,6,1912.8600000000001,318.81,4.333333333333333,164,1,4,4,9,0,Regular,1,1029.87,East,Returning,0.94,1051.43
11057,2025-11-03,3,590.4100000000001,196.80333333333337,3.6666666666666665,59,3,2,2,7,3,New/Occasional,1,372.07,West,New,0.844,366.61
11058,2025-12-28,9,1400.8799999999999,155.6533333333333,3.7777777777777777,4,5,5,4,14,2,High Value,1,1001.83,North,New,0.988,966.8
11059,2025-12-27,7,1905.44,272.2057142857143,4.714285714285714,5,5,5,4,14,0,Regular,1,1211.65,East,Returning,1.0,1211.74
11060,2025-11-29,5,752.67,150.534,4.2,33,4,3,2,9,3,New/Occasional,1,508.49,East,New,0.94,512.06
11061,2025-11-24,7,3560.12,508.5885714285714,5.857142857142857,38,3,5,5,13,2,High Value,1,2006.71,West,Returning,0.988,2125.28
11062,2025-09-10,5,914.73,182.946,3.6,113,2,3,3,8,0,Regular,1,565.0,East,Returning,0.956,531.69
11063,2025-12-25,6,2335.45,389.2416666666666,3.3333333333333335,7,5,4,5,14,2,High Value,1,1380.21,South,Returning,0.976,1400.31
