order_id,customer_id,order_date,category,quantity,unit_price,discount,delivery_days,payment_method,revenue,region
500355,10841,2025-12-06,Sports,3,11.84,0.05,4,Card,33.74,North
500356,11446,2025-02-27,Sports,1,97.32,0.05,2,Net Banking,92.45,East
500357,10309,2025-04-05,Electronics,1,21.25,0.0,1,UPI,21.25,South
500358,11368,2025-01-28,Electronics,3,176.06,0.0,6,Card,528.18,North
500359,10780,2025-09-17,Electronics,1,20.53,0.0,5,COD,20.53,West
500360,11460,2025-11-20,Grocery,1,33.32,0.15,5,UPI,28.32,South
500361,10574,2025-08-08,Fashion,2,30.63,0.0,3,UPI,61.26,West
500362,11496,2025-02-18,Fashion,2,269.99,0.0,5,COD,539.98,East
500363,10990,2025-03-05,Sports,1,14.23,0.05,5,UPI,13.52,West
500364,11005,2025-01-13,Fashion,4,56.93,0.1,7,UPI,204.95,East
500365,10845,2025-06-28,Home,3,17.41,0.1,6,Card,47.01,North
500366,10678,2025-09-21,Fashion,4,70.41,0.05,3,UPI,267.56,South
500367,10788,2025-02-24,Sports,4,168.51,0.1,6,COD,606.64,South
500368,11277,2025-11-06,Electronics,3,162.85,0.1,3,COD,439.7,North
500369,11189,2025-04-03,Fashion,2,13.26,0.15,1,COD,22.54,North
500370,10036,2025-07-07,Beauty,4,171.79,0.1,8,UPI,618.44,North
500371,11042,2025-09-01,Electronics,3,30.67,0.1,4,Net Banking,82.81,East
500372,11252,2025-07-17,Home,2,104.82,0.0,7,Card,209.64,North
500373,11117,2025-06-24,Beauty,2,422.39,0.05,3,Card,802.54,North
500374,10746,2025-05-03,Beauty,1,21.0,0.15,3,COD,17.85,South
500375,10504,2025-06-06,Home,4,33.32,0.0,3,COD,133.28,South
500376,11010,2025-03-29,Fashion,4,256.55,0.0,5,Card,1026.2,South
500377,10996,2025-04-18,Beauty,3,15.35,0.1,5,Card,41.44,South
500378,10562,2025-10-03,Beauty,1,21.79,0.15,5,Card,18.52,South
500379,10610,2025-11-19,Sports,4,87.26,0.0,4,UPI,349.04,South
500380,10553,2025-11-06,Electronics,1,347.52,0.15,5,UPI,295.39,North
500381,10068,2025-05-01,Beauty,1,25.18,0.0,3,Card,25.18,South
500382,10048,2025-04-28,Electronics,1,42.98,0.15,7,Card,36.53,South
500383,10125,2025-01-22,Grocery,2,144.42,0.15,2,COD,245.51,North
500384,10636,2025-04-10,Home,2,16.32,0.1,3,COD,29.38,North
500385,10766,2025-08-02,Sports,4,29.23,0.15,4,Card,99.38,North
500386,10613,2025-04-08,Home,2,36.23,0.2,9,UPI,57.97,West
500387,11433,2025-09-25,Home,4,44.49,0.15,6,Card,151.27,North
500388,10338,2025-01-19,Fashion,2,58.04,0.05,3,UPI,110.28,West
500389,10590,2025-05-31,Sports,3,29.15,0.05,6,COD,83.08,North
500390,10371,2025-04-13,Home,3,33.18,0.0,6,Card,99.54,West
500391,10450,2025-06-30,Home,4,371.25,0.0,5,Net Banking,1485.0,East
500392,10877,2025-01-10,Grocery,4,186.36,0.1,6,UPI,670.9,South
500393,10465,2025-06-02,Home,4,359.63,0.0,5,COD,1438.52,East
500394,10477,2025-10-15,Home,4,108.43,0.15,5,Card,368.66,South
500395,11007,2025-11-09,Sports,1,70.17,0.0,1,UPI,70.17,West
500396,11246,2025-04-04,Electronics,1,23.8,0.0,7,Card,23.8,South
500397,10319,2025-06-06,Grocery,2,16.92,0.0,4,UPI,33.84,South
500398,10168,2025-09-09,Grocery,1,59.45,0.0,2,UPI,59.45,West
500399,10360,2025-06-19,Grocery,2,42.6,0.0,3,Card,85.2,East
500400,10867,2025-07-18,Home,3,153.46,0.1,4,UPI,414.34,West
500401,11440,2025-05-05,Electronics,2,10.35,0.0,3,Card,20.7,West
500402,10241,2025-11-02,Beauty,1,198.12,0.15,6,Card,168.4,West
500403,10065,2025-08-19,Beauty,4,15.74,0.05,6,UPI,59.81,East
500404,10793,2025-12-17,Grocery,2,40.64,0.1,1,UPI,73.15,South
500405,11487,2025-10-12,Fashion,4,35.08,0.1,3,Card,126.29,West
500406,10829,2025-05-15,Grocery,3,367.03,0.0,4,Card,1101.09,West
500407,11387,2025-04-30,Sports,3,159.35,0.0,4,Card,478.05,East
500408,10964,2025-02-02,Sports,4,11.74,0.15,8,UPI,39.92,North
500409,10048,2025-08-16,Electronics,2,205.54,0.1,3,Card,369.97,South
500410,10642,2025-10-01,Electronics,1,97.21,0.0,8,UPI,97.21,West
500411,11156,2025-05-10,Electronics,4,12.49,0.1,4,UPI,44.96,North
500412,10765,2025-01-08,Fashion,3,144.2,0.0,8,Card,432.6,West
500413,10293,2025-10-29,Home,2,10.34,0.0,4,Card,20.68,West
500414,10272,2025-03-23,Grocery,3,60.56,0.0,4,UPI,181.68,North
500415,10996,2025-08-01,Electronics,2,20.33,0.1,4,UPI,36.59,South
500416,10695,2025-01-20,Grocery,4,9.96,0.05,7,Card,37.85,West
500417,10862,2025-01-23,Sports,3,84.53,0.05,5,Card,240.91,West
500418,10560,2025-11-24,Electronics,2,87.67,0.0,5,COD,175.34,South
500419,10509,2025-09-03,Electronics,3,42.2,0.0,6,COD,126.6,South
500420,11000,2025-01-02,Beauty,4,30.73,0.0,3,UPI,122.92,South
500421,10012,2025-02-06,Beauty,2,85.39,0.05,5,COD,162.24,West
500422,10653,2025-06-29,Home,4,16.19,0.15,3,COD,55.05,East
500423,10557,2025-09-06,Fashion,1,13.85,0.1,7,Net Banking,12.46,South
500424,11170,2025-06-04,Electronics,1,19.61,0.0,5,UPI,19.61,North
500425,11093,2025-11-15,Electronics,4,12.4,0.0,6,Net Banking,49.6,South
500426,10639,2025-08-27,Sports,3,144.68,0.0,1,UPI,434.04,West
500427,10395,2025-08-13,Grocery,1,84.18,0.15,6,UPI,71.55,North
500428,10354,2025-04-16,Home,3,20.16,0.05,4,Card,57.46,East
500429,10317,2025-09-06,Grocery,2,68.44,0.15,2,UPI,116.35,South
500430,10411,2025-11-15,Beauty,2,52.04,0.05,5,UPI,98.88,East
500431,11141,2025-01-18,Beauty,2,14.82,0.1,1,UPI,26.68,South
500432,10068,2025-09-26,Electronics,2,402.21,0.1,6,Card,723.98,South
500433,10040,2025-11-18,Beauty,4,389.03,0.1,7,Card,1400.51,East
500434,10810,2025-06-07,Beauty,2,155.73,0.05,1,Card,295.89,West
500435,10336,2025-10-07,Fashion,2,225.13,0.0,4,Card,450.26,East
500436,11247,2025-05-11,Electronics,4,66.62,0.05,4,UPI,253.16,East
500437,11129,2025-03-12,Home,3,209.9,0.2,1,Card,503.76,East
500438,11154,2025-10-25,Beauty,1,58.16,0.0,6,Card,58.16,North
500439,10686,2025-04-24,Electronics,3,19.96,0.1,6,UPI,53.89,South
500440,10657,2025-10-04,Electronics,3,14.76,0.15,9,Net Banking,37.64,West
500441,10639,2025-04-26,Fashion,3,176.14,0.1,5,Card,475.58,West
500442,10295,2025-05-26,Grocery,1,40.7,0.05,3,Card,38.66,West
500443,10851,2025-09-08,Fashion,2,133.73,0.0,6,Card,267.46,North
500444,11296,2025-05-05,Electronics,3,19.02,0.1,7,COD,51.35,South
500445,10385,2025-10-22,Grocery,3,55.33,0.15,4,Card,141.09,South
500446,10086,2025-01-15,Fashion,3,11.87,0.2,6,COD,28.49,North
500447,10848,2025-01-05,Sports,4,24.6,0.0,1,UPI,98.4,East
500448,10599,2025-01-30,Home,3,19.07,0.15,7,UPI,48.63,West
500449,11197,2025-04-04,Fashion,2,26.71,0.05,6,UPI,50.75,North
500450,11285,2025-01-20,Electronics,3,118.02,0.1,1,Net Banking,318.65,West
500451,11426,2025-05-19,Fashion,2,14.02,0.0,5,UPI,28.04,South
500452,10590,2025-01-09,Home,2,21.07,0.0,1,UPI,42.14,North
500453,11353,2025-10-04,Grocery,3,117.99,0.1,3,UPI,318.57,South
500454,10177,2025-02-25,Electronics,2,21.53,0.05,6,Card,40.91,South
500455,10560,2025-12-21,Fashion,3,73.49,0.2,4,Net Banking,176.38,South
500456,10399,2025-11-09,Electronics,3,234.92,0.0,7,Card,704.76,South
500457,11385,2025-09-11,Sports,4,169.09,0.15,5,UPI,574.91,West
500458,10901,2025-10-19,Beauty,1,16.01,0.05,4,COD,15.21,South
500459,10549,2025-10-10,Grocery,2,17.32,0.0,7,Net Banking,34.64,West
500460,10229,2025-11-05,Fashion,4,181.6,0.0,4,COD,726.4,East
500461,11175,2025-07-22,Beauty,2,36.23,0.1,4,Card,65.21,South
500462,10983,2025-08-16,Electronics,3,41.17,0.15,5,Card,104.98,West
500463,11280,2025-06-21,Fashion,3,49.13,0.0,4,COD,147.39,East
500464,10658,2025-08-16,Beauty,4,61.06,0.05,7,COD,232.03,South
500465,10225,2025-05-20,Electronics,1,48.02,0.05,3,Card,45.62,South
500466,10502,2025-02-15,Fashion,2,12.54,0.1,3,Card,22.57,West
500467,10931,2025-12-06,Home,2,12.33,0.1,2,UPI,22.19,South
500468,10362,2025-09-13,Home,3,12.25,0.15,1,UPI,31.24,North
500469,10107,2025-09-15,Electronics,4,20.21,0.0,7,UPI,80.84,South
500470,11235,2025-04-13,Beauty,1,220.07,0.0,3,COD,220.07,North
500471,10796,2025-10-09,Home,1,284.56,0.0,4,Net Banking,284.56,South
500472,10596,2025-07-09,Electronics,4,49.11,0.15,8,UPI,166.97,South
500473,10830,2025-01-28,Beauty,3,13.09,0.05,4,Card,37.31,South
500474,11108,2025-12-15,Home,3,10.28,0.0,6,COD,30.84,South
500475,10003,2025-12-29,Electronics,1,266.76,0.1,2,UPI,240.08,West
500476,10661,2025-11-14,Beauty,3,37.93,0.1,7,Card,102.41,South
500477,10382,2025-06-23,Electronics,2,197.54,0.05,4,COD,375.33,West
500478,10138,2025-03-27,Grocery,3,68.41,0.0,2,UPI,205.23,South
500479,10054,2025-01-05,Beauty,1,185.59,0.1,2,Card,167.03,East
500480,10661,2025-09-26,Grocery,2,14.58,0.1,8,Card,26.24,South
500481,10816,2025-11-22,Grocery,3,266.67,0.0,3,COD,800.01,West
500482,10762,2025-02-07,Grocery,3,77.27,0.0,3,UPI,231.81,North
500483,11175,2025-09-07,Fashion,4,57.54,0.0,4,UPI,230.16,South
500484,10687,2025-01-10,Beauty,4,75.6,0.1,5,UPI,272.16,South
500485,10885,2025-10-11,Sports,1,42.28,0.0,5,Card,42.28,North
500486,11225,2025-01-11,Electronics,1,120.32,0.0,5,UPI,120.32,North
500487,10986,2025-12-23,Grocery,2,123.93,0.05,5,Card,235.47,West
500488,11367,2025-03-04,Home,4,194.76,0.2,6,Card,623.23,North
500489,10333,2025-05-27,Electronics,2,342.34,0.05,4,COD,650.45,East
500490,11181,2025-09-11,Home,4,47.67,0.05,9,COD,181.15,West
500491,11046,2025-11-05,Home,1,155.48,0.05,4,UPI,147.71,South
500492,10875,2025-05-13,Electronics,4,202.39,0.1,7,UPI,728.6,East
500493,10006,2025-12-24,Sports,1,13.91,0.15,3,UPI,11.82,West
500494,10813,2025-01-06,Electronics,4,40.17,0.2,2,COD,128.54,West
500495,11288,2025-06-22,Grocery,4,173.43,0.05,1,Card,659.03,South
500496,10967,2025-12-27,Beauty,2,48.85,0.05,5,UPI,92.82,West
500497,10008,2025-04-11,Sports,2,14.44,0.0,7,COD,28.88,West
500498,10432,2025-07-14,Beauty,3,118.12,0.1,2,UPI,318.92,West
500499,10855,2025-06-12,Electronics,3,50.05,0.1,3,Card,135.14,North
500500,11218,2025-05-24,Home,1,112.61,0.05,5,Card,106.98,East
500501,10668,2025-10-08,Fashion,1,14.34,0.05,4,UPI,13.62,West
500502,11286,2025-07-09,Sports,4,9.79,0.0,3,COD,39.16,West
500503,11194,2025-09-18,Home,4,91.8,0.1,2,COD,330.48,West
500504,10401,2025-07-09,Beauty,1,298.73,0.0,5,Card,298.73,South
500505,10293,2025-12-31,Grocery,4,84.41,0.0,6,COD,337.64,West
500506,11355,2025-06-21,Grocery,4,428.94,0.0,5,UPI,1715.76,West
500507,10884,2025-10-18,Beauty,4,255.75,0.0,5,Card,1023.0,South
500508,11274,2025-08-12,Home,1,24.1,0.0,2,Card,24.1,East
500509,11384,2025-10-20,Home,3,19.97,0.1,5,Card,53.92,West
500510,10637,2025-11-20,Fashion,1,84.96,0.1,5,COD,76.46,East
500511,10069,2025-03-24,Fashion,1,89.94,0.05,2,Card,85.44,North
500512,11364,2025-04-21,Home,1,120.96,0.05,4,Card,114.91,North
500513,10876,2025-04-21,Electronics,2,81.96,0.15,5,Card,139.33,West
500514,10181,2025-06-27,Beauty,3,393.82,0.15,4,COD,1004.24,West
500515,10795,2025-06-29,Sports,1,191.87,0.1,1,UPI,172.68,North
500516,10042,2025-01-02,Electronics,1,71.42,0.1,3,COD,64.28,West
500517,10435,2025-11-23,Beauty,2,61.05,0.1,3,UPI,109.89,North
500518,10522,2025-11-10,Electronics,1,12.85,0.1,6,UPI,11.56,South
500519,10682,2025-08-08,Home,4,163.71,0.0,10,COD,654.84,North
500520,10849,2025-04-22,Fashion,1,92.45,0.05,5,UPI,87.83,North
500521,11260,2025-10-29,Home,2,253.3,0.0,2,Card,506.6,West
500522,10528,2025-04-10,Home,2,12.16,0.15,4,UPI,20.67,West
500523,11103,2025-04-22,Grocery,1,20.12,0.1,5,UPI,18.11,West
500524,11414,2025-12-31,Home,4,108.79,0.2,6,Card,348.13,West
500525,11123,2025-12-04,Home,1,50.14,0.0,7,COD,50.14,West
500526,10383,2025-08-02,Grocery,2,65.22,0.05,7,UPI,123.92,West
500527,11017,2025-03-03,Fashion,3,44.6,0.1,6,COD,120.42,East
500528,10422,2025-02-14,Electronics,2,113.57,0.15,4,UPI,193.07,North
500529,10717,2025-12-18,Beauty,2,108.89,0.15,7,COD,185.11,East
500530,10953,2025-04-07,Fashion,1,16.68,0.0,4,COD,16.68,South
500531,10440,2025-09-06,Home,2,185.28,0.2,5,Net Banking,296.45,East
500532,10006,2025-05-09,Fashion,1,58.23,0.2,4,COD,46.58,West
500533,11256,2025-07-01,Fashion,2,59.99,0.2,1,COD,95.98,West
500534,11092,2025-12-26,Home,2,87.32,0.1,7,Net Banking,157.18,East
500535,10185,2025-08-05,Sports,2,156.72,0.15,6,COD,266.42,West
500536,10567,2025-06-07,Beauty,1,29.61,0.0,1,COD,29.61,West
500537,10393,2025-06-01,Grocery,4,14.81,0.0,7,UPI,59.24,East
500538,11467,2025-03-25,Electronics,1,19.57,0.0,4,COD,19.57,South
500539,11413,2025-07-23,Home,1,290.42,0.05,6,Card,275.9,West
500540,11038,2025-07-27,Sports,1,24.99,0.2,5,Net Banking,19.99,South
500541,10662,2025-02-04,Grocery,4,22.5,0.1,2,COD,81.0,West
500542,10079,2025-05-28,Home,2,224.55,0.05,5,UPI,426.64,East
500543,10371,2025-08-24,Grocery,2,22.78,0.1,3,UPI,41.0,West
500544,10139,2025-01-21,Home,4,58.72,0.1,2,UPI,211.39,West
500545,11185,2025-12-23,Beauty,1,39.36,0.05,6,Card,37.39,North
500546,10133,2025-11-11,Home,1,120.8,0.1,5,Card,108.72,East
500547,11017,2025-08-21,Beauty,1,62.24,0.05,7,UPI,59.13,East
500548,11429,2025-01-06,Grocery,3,68.14,0.1,4,UPI,183.98,West
500549,10462,2025-07-09,Sports,4,81.37,0.15,3,UPI,276.66,North
500550,11027,2025-11-24,Sports,3,213.01,0.05,6,COD,607.08,West
500551,11319,2025-01-09,Home,4,67.94,0.05,3,UPI,258.17,West
500552,10642,2025-10-17,Grocery,4,87.06,0.1,4,UPI,313.42,West
500553,10674,2025-11-03,Beauty,2,252.32,0.15,6,Card,428.94,East
500554,10301,2025-01-28,Fashion,1,14.25,0.05,4,UPI,13.54,West
500555,10642,2025-03-26,Sports,1,216.29,0.15,4,Card,183.85,West
500556,11311,2025-09-22,Fashion,4,19.15,0.1,2,COD,68.94,South
500557,10996,2025-11-29,Fashion,3,35.1,0.0,6,UPI,105.3,South
500558,10303,2025-10-09,Beauty,4,12.03,0.05,4,COD,45.71,South
500559,10790,2025-07-11,Fashion,3,60.02,0.0,6,Card,180.06,East
500560,11061,2025-08-08,Grocery,4,259.37,0.0,5,UPI,1037.48,West
500561,10117,2025-07-11,Beauty,4,34.15,0.0,7,UPI,136.6,West
500562,11145,2025-07-30,Fashion,4,106.18,0.1,4,UPI,382.25,South
500563,10302,2025-10-09,Home,4,41.5,0.1,4,UPI,149.4,North
500564,10442,2025-01-19,Beauty,1,172.21,0.05,2,UPI,163.6,North
500565,10625,2025-03-18,Sports,3,311.22,0.05,3,Net Banking,886.98,West
500566,10758,2025-01-22,Fashion,4,161.75,0.05,5,UPI,614.65,West
500567,11375,2025-10-18,Home,2,35.81,0.15,3,Net Banking,60.88,West
500568,10335,2025-09-23,Fashion,4,201.76,0.15,5,Card,685.98,North
500569,10384,2025-01-20,Sports,2,9.82,0.1,7,Card,17.68,South
500570,10569,2025-02-08,Electronics,1,379.19,0.0,4,Card,379.19,South
500571,11286,2025-04-07,Electronics,3,253.21,0.15,2,COD,645.69,West
500572,11448,2025-03-30,Beauty,1,122.38,0.15,4,Net Banking,104.02,South
500573,10682,2025-07-09,Fashion,2,95.97,0.0,2,UPI,191.94,North
500574,11040,2025-07-02,Home,4,24.49,0.0,7,Card,97.96,North
500575,11376,2025-05-11,Sports,1,43.67,0.0,5,UPI,43.67,North
500576,11270,2025-03-01,Grocery,1,22.38,0.1,3,UPI,20.14,South
500577,11022,2025-08-26,Fashion,4,41.38,0.05,3,UPI,157.24,West
500578,10811,2025-10-16,Beauty,4,86.16,0.0,2,COD,344.64,North
500579,11477,2025-08-22,Electronics,2,35.8,0.0,7,UPI,71.6,South
500580,10359,2025-10-22,Sports,2,134.16,0.05,8,COD,254.9,South
500581,10545,2025-11-30,Grocery,4,232.75,0.1,2,COD,837.9,North
500582,11070,2025-11-04,Beauty,3,67.72,0.05,7,Card,193.0,South
500583,10032,2025-08-26,Fashion,4,33.48,0.0,4,Card,133.92,West
500584,10751,2025-01-19,Sports,1,29.3,0.1,7,Card,26.37,South
500585,11282,2025-05-03,Sports,3,58.3,0.2,1,UPI,139.92,South
500586,10266,2025-06-06,Electronics,3,145.57,0.0,5,Card,436.71,North
500587,11205,2025-09-18,Sports,1,21.9,0.05,4,UPI,20.8,North
500588,10619,2025-11-06,Grocery,3,56.27,0.05,6,UPI,160.37,North
500589,11291,2025-08-22,Sports,1,57.11,0.0,5,Card,57.11,South
500590,10953,2025-05-13,Beauty,4,22.64,0.15,5,UPI,76.98,South
500591,10236,2025-10-15,Fashion,3,28.26,0.2,4,UPI,67.82,West
500592,11103,2025-09-11,Home,1,216.23,0.05,8,COD,205.42,West
500593,10085,2025-10-19,Fashion,3,41.34,0.0,4,Card,124.02,North
500594,10365,2025-08-04,Home,1,68.44,0.0,6,UPI,68.44,East
500595,11333,2025-08-25,Beauty,4,10.31,0.1,6,UPI,37.12,South
500596,11314,2025-05-07,Home,1,29.6,0.0,6,UPI,29.6,North
500597,10070,2025-05-26,Beauty,3,29.45,0.05,2,Card,83.93,South
500598,10570,2025-04-11,Beauty,1,32.53,0.0,6,Card,32.53,South
500599,10142,2025-04-04,Electronics,1,236.58,0.1,5,COD,212.92,South
500600,10407,2025-08-27,Sports,4,67.46,0.15,2,UPI,229.36,South
500601,11452,2025-05-21,Beauty,2,304.29,0.0,4,COD,608.58,East
500602,10293,2025-02-18,Grocery,1,54.61,0.1,9,UPI,49.15,West
500603,10963,2025-01-13,Home,3,171.31,0.15,4,UPI,436.84,North
500604,11207,2025-11-10,Sports,1,20.68,0.0,4,COD,20.68,East
500605,11322,2025-06-08,Home,3,190.77,0.15,5,COD,486.46,South
500606,10532,2025-07-30,Fashion,4,103.07,0.1,3,Card,371.05,East
500607,11046,2025-11-27,Beauty,3,9.73,0.05,5,UPI,27.73,South
500608,10726,2025-02-10,Beauty,1,84.06,0.1,4,Card,75.65,North
500609,10162,2025-12-09,Fashion,1,41.82,0.0,5,COD,41.82,West
500610,10335,2025-09-14,Sports,1,9.91,0.0,4,UPI,9.91,North
500611,11123,2025-08-22,Home,3,209.04,0.05,8,UPI,595.76,West
500612,11030,2025-06-07,Grocery,3,67.27,0.1,5,Card,181.63,South
500613,10782,2025-09-15,Home,3,111.4,0.15,4,COD,284.07,West
500614,11172,2025-03-16,Home,2,66.39,0.05,7,Card,126.14,West
500615,11037,2025-04-21,Home,1,10.36,0.0,2,UPI,10.36,South
500616,10510,2025-12-17,Grocery,4,42.91,0.0,8,COD,171.64,North
500617,10441,2025-04-11,Electronics,3,179.09,0.15,3,COD,456.68,West
500618,11418,2025-09-20,Beauty,3,29.96,0.0,7,Card,89.88,East
500619,11458,2025-12-06,Beauty,1,211.92,0.15,7,UPI,180.13,South
500620,10046,2025-08-05,Sports,2,30.65,0.0,3,UPI,61.3,West
500621,11187,2025-04-19,Beauty,2,61.58,0.0,4,Card,123.16,South
500622,10200,2025-11-06,Grocery,3,48.01,0.0,4,COD,144.03,South
500623,11292,2025-10-29,Sports,4,10.13,0.05,6,Card,38.49,East
500624,10884,2025-07-18,Sports,4,247.96,0.0,3,UPI,991.84,South
500625,11032,2025-02-11,Sports,3,20.16,0.15,4,Net Banking,51.41,East
500626,11053,2025-06-11,Electronics,2,45.42,0.05,4,Card,86.3,South
500627,10908,2025-06-07,Beauty,2,330.63,0.0,2,Net Banking,661.26,North
500628,10377,2025-03-11,Fashion,3,345.37,0.1,2,Card,932.5,West
500629,11211,2025-05-27,Home,2,23.01,0.05,5,Card,43.72,West
500630,10832,2025-02-25,Electronics,2,32.55,0.1,5,UPI,58.59,East
500631,10818,2025-09-10,Electronics,4,81.25,0.1,3,UPI,292.5,South
500632,10478,2025-06-07,Sports,3,113.83,0.2,5,Net Banking,273.19,East
500633,10016,2025-09-24,Fashion,2,27.79,0.1,3,COD,50.02,North
500634,10832,2025-06-16,Home,3,77.63,0.05,7,Card,221.25,East
500635,10518,2025-09-18,Sports,2,227.67,0.05,4,Card,432.57,West
500636,10989,2025-09-25,Sports,1,143.69,0.05,7,UPI,136.51,South
500637,10547,2025-02-28,Sports,4,247.33,0.05,1,COD,939.85,South
500638,11460,2025-06-11,Grocery,2,187.52,0.0,5,UPI,375.04,South
500639,11022,2025-10-01,Grocery,2,189.97,0.0,6,Card,379.94,West
500640,10684,2025-08-05,Home,1,59.98,0.2,4,Card,47.98,South
500641,11063,2025-03-22,Sports,4,395.4,0.15,3,Card,1344.36,South
500642,10973,2025-10-31,Beauty,3,53.31,0.0,4,Card,159.93,North
500643,10931,2025-03-14,Beauty,2,150.39,0.2,6,Net Banking,240.62,South
500644,10868,2025-12-29,Fashion,3,355.01,0.1,2,COD,958.53,West
500645,11398,2025-09-16,Fashion,2,14.07,0.0,6,Net Banking,28.14,West
500646,10477,2025-04-28,Beauty,2,299.16,0.15,5,Card,508.57,South
500647,10649,2025-03-13,Grocery,2,213.94,0.2,4,UPI,342.3,East
500648,10380,2025-11-26,Home,1,399.73,0.1,4,Net Banking,359.76,West
500649,10855,2025-07-11,Electronics,4,164.4,0.1,5,UPI,591.84,North
500650,11482,2025-10-22,Electronics,4,17.92,0.0,8,Net Banking,71.68,North
500651,10913,2025-10-31,Sports,4,31.53,0.1,5,UPI,113.51,West
500652,10311,2025-01-25,Beauty,2,14.71,0.1,3,COD,26.48,South
500653,11383,2025-09-07,Beauty,4,98.36,0.1,4,COD,354.1,South
500654,11186,2025-05-02,Fashion,2,59.75,0.0,2,Card,119.5,West
500655,10661,2025-11-28,Beauty,4,57.5,0.1,1,COD,207.0,South
500656,10220,2025-03-21,Fashion,1,178.15,0.15,2,UPI,151.43,South
500657,10604,2025-01-13,Electronics,2,177.68,0.15,5,UPI,302.06,West
500658,11207,2025-08-31,Electronics,3,12.18,0.0,7,UPI,36.54,East
500659,10866,2025-07-21,Grocery,4,320.86,0.05,6,Net Banking,1219.27,West
500660,10279,2025-07-22,Beauty,2,32.32,0.0,2,Card,64.64,West
500661,10238,2025-04-07,Home,2,138.21,0.1,3,UPI,248.78,West
500662,11451,2025-06-30,Beauty,4,68.26,0.0,3,UPI,273.04,West
500663,10671,2025-12-18,Beauty,2,49.24,0.15,1,COD,83.71,North
500664,11029,2025-10-06,Home,3,27.13,0.1,4,Net Banking,73.25,West
500665,10541,2025-12-26,Home,2,16.83,0.05,6,Net Banking,31.98,West
500666,10136,2025-05-02,Sports,1,138.41,0.1,4,UPI,124.57,North
500667,10618,2025-11-14,Electronics,2,33.68,0.0,2,COD,67.36,South
500668,11040,2025-05-20,Home,3,27.72,0.0,3,Card,83.16,North
500669,10501,2025-12-08,Beauty,1,9.6,0.0,4,COD,9.6,West
500670,10906,2025-11-12,Fashion,1,249.95,0.1,6,COD,224.96,East
500671,10658,2025-03-02,Grocery,4,33.34,0.15,4,UPI,113.36,South
500672,10507,2025-12-21,Grocery,1,37.08,0.0,6,Card,37.08,South
500673,10383,2025-08-10,Home,1,39.99,0.1,4,UPI,35.99,West
500674,10392,2025-10-11,Fashion,3,72.09,0.0,5,Card,216.27,North
500675,10384,2025-07-31,Electronics,3,54.56,0.05,3,UPI,155.5,South
500676,11079,2025-03-21,Fashion,1,84.98,0.1,3,UPI,76.48,East
500677,10506,2025-12-26,Electronics,1,20.34,0.15,2,UPI,17.29,West
500678,11113,2025-02-11,Electronics,4,23.93,0.15,6,UPI,81.36,East
500679,10467,2025-10-23,Sports,3,267.76,0.1,4,Card,722.95,East
500680,10491,2025-03-18,Home,3,58.84,0.05,1,Card,167.69,East
500681,11387,2025-10-14,Beauty,1,377.15,0.0,5,Net Banking,377.15,East
500682,11315,2025-06-04,Electronics,1,198.7,0.0,6,Card,198.7,North
500683,10602,2025-03-28,Sports,1,142.31,0.15,3,Card,120.96,West
500684,10404,2025-03-28,Sports,4,83.03,0.1,5,Net Banking,298.91,North
500685,11074,2025-04-27,Fashion,4,245.13,0.0,4,Card,980.52,West
500686,10105,2025-11-25,Grocery,3,11.14,0.0,1,COD,33.42,West
500687,10685,2025-10-08,Beauty,3,42.98,0.0,8,Net Banking,128.94,East
500688,10900,2025-09-02,Home,1,172.7,0.1,4,COD,155.43,South
500689,11014,2025-08-18,Electronics,4,19.07,0.05,5,UPI,72.47,West
500690,10161,2025-06-02,Home,3,22.2,0.15,3,UPI,56.61,North
500691,10005,2025-11-26,Home,3,11.8,0.05,4,UPI,33.63,North
500692,10415,2025-04-10,Home,4,47.85,0.15,5,COD,162.69,North
500693,10179,2025-12-11,Home,1,65.16,0.0,2,Card,65.16,West
500694,10761,2025-05-19,Fashion,2,50.84,0.0,8,UPI,101.68,East
500695,11380,2025-05-05,Electronics,1,11.34,0.0,6,Card,11.34,South
500696,10430,2025-06-23,Fashion,2,41.65,0.0,6,Card,83.3,West
500697,10681,2025-10-01,Beauty,2,206.9,0.2,4,COD,331.04,North
500698,10323,2025-09-18,Sports,2,10.78,0.15,3,UPI,18.33,South
500699,10066,2025-10-07,Fashion,3,175.04,0.0,7,UPI,525.12,East
500700,11055,2025-02-02,Grocery,2,22.65,0.05,6,Card,43.04,South
500701,10385,2025-02-28,Beauty,1,12.08,0.05,4,UPI,11.48,South
500702,10821,2025-11-06,Home,1,13.23,0.1,2,Card,11.91,North
500703,11025,2025-12-25,Fashion,3,10.41,0.0,1,Card,31.23,East
500704,11260,2025-02-16,Fashion,3,51.95,0.0,5,Card,155.85,West
500705,10279,2025-11-27,Beauty,4,59.06,0.0,4,COD,236.24,West
500706,10872,2025-04-06,Fashion,4,106.28,0.15,7,UPI,361.35,North
500707,11367,2025-12-24,Beauty,1,12.2,0.05,6,UPI,11.59,North
